address,comments_num,five,four,name,one,price,three,two
南京东路353号5层509号商铺,9698,4869,3221,胖哥俩肉蟹煲(悦荟广场店),318,80,1087,203
上南路168号世博源1区L1层1L112-14,9701,7375,1663,铜炉湾·潮汕牛肉火锅(世博源店),176,124,418,69
丁香路1399弄30号3楼(近紫槐路),9740,6743,2233,漢舍中国菜馆(丁香路店),112,175,449,85
西江湾路388号龙之梦购物中心A座5层05,9761,4670,3397,西贝莜面村(上海虹口龙之梦店),227,87,1208,258
长宁路1018号龙之梦购物中心B1层,9782,4063,3847,食之秘(龙之梦长宁店),164,53,1498,209
共和新路1878-2008号大宁国际商业广场5层(近大宁路),9801,3888,3573,70后饭吧(大宁国际商业广场店),397,77,1585,358
西藏北路198号大悦城北区B1层,9834,5533,2040,度小月(大悦城店),371,65,1430,460
天津路258号(近山西南路),9858,5685,2702,麻省理功-深海烤鱼(黄浦区南京东路店),187,93,1063,221
南京东路353号悦荟广场6楼(2/10号线南京东路地铁站旁),9880,6224,2530,詹姆仕皇冠猴芝士排骨主题餐厅(悦荟广场店),139,86,825,162
"金陵东路569号汇都国际广场3楼洞子张(近西藏南路,8号线大世界2号口马路对面)",9893,4796,3070,洞子张老匠火锅(金陵东路店),269,126,1419,339
汇川路456号(近凯旋中路),9908,2781,3377,表叔茶餐厅(中山公园店),560,66,2484,704
巨鹿路889号7-8号楼(近常熟路),9919,4158,3874,香港龙凤楼(巨鹿路店),263,181,1122,252
中山东二路531号B116(外滩十六铺码头商业中心下沉式广场),9914,8239,1314,1886汽车主题德国餐厅(外滩十六铺码头店),48,165,267,46
南汇路77号(近北京西路),9951,3937,4213,肥仔文澳门猪骨煲(南京西路店),215,114,1335,251
吴江路198号(近泰兴路),9972,2404,2763,红宝石(吴江店),19,16,608,55
南京西路388号仙乐斯广场1层,10015,3569,3743,Lingo西餐厅(仙乐斯广场店),385,157,1861,446
张杨路501号第一八佰伴9层,10025,2639,2812,新旺茶餐厅(第一八佰伴店),158,81,1197,169
吴江路178号(近泰兴路),10035,3203,2836,甜蜜蜜港式茶餐厅(吴江店),468,52,2536,573
长宁路1018号龙之梦购物中心7层,10075,2389,4838,港丽餐厅(龙之梦长宁店),201,102,1894,238
徐家汇路618号日月光中心广场泰康区B2层,10104,5141,2670,塔哈尔(日月光店),333,69,1550,409
长寿路157号巴黎春天5楼(长寿路地铁站),10145,3853,3836,外婆家(普陀巴春店),417,64,1694,345
818广场5层(818广场5楼),10179,3723,4228,点点心港式茶餐(818广场总店),202,83,1717,309
南京西路805号(近石门一路),10201,1515,3070,王家沙点心店(南京西路总店),441,38,2102,500
南京东路830号第一百货3F(近西藏中路),10242,4739,3694,Uncle5(上海第一百货店),230,75,1317,262
控江路1628号紫荆广场西区8层802号,10249,6704,2346,查厘士(紫荆店),201,86,845,153
真北路818号近铁城市广场3层10号商铺,10257,7213,2077,鱼非鱼(近铁城市广场店),190,115,631,146
常德路1217号(近长寿路),10275,3400,4177,70后饭吧(常德路店),370,72,1924,403
沪闵路6088号龙之梦购物中心3层(莘庄地铁站旁),10279,5336,2949,多伦多海鲜自助餐厅(莘庄龙之梦购物中心店),357,102,1326,311
碧波路635号上海传奇1楼105号铺(近张江地铁站),10352,2316,2302,穀屋 House Of Flour(张江店),34,59,640,68
西江湾路388号凯德龙之梦B座B2-81铺,10363,3535,3653,表叔茶餐厅(龙之梦购物中心虹口店),403,71,2210,562
肇嘉浜路1000号汇金百货7楼,10391,3253,3728,70后饭吧(徐家汇店),532,71,2267,611
上南路168号世博源5区B层5B08,10396,4262,3374,外婆家(世博店),808,70,1459,493
肇嘉浜路1111号美罗城A区5层,10418,4775,4090,云海肴云南菜(美罗城店),157,97,1202,194
中山北路3300号环球港花园大厅3层L3123号,10440,5349,3481,小辉哥火锅(环球港店),260,149,1106,244
淮海西路555号汇京国际广场1层109-112室,10443,8219,1555,沪小胖爱上哥老官(徐汇店),137,161,426,106
肇嘉浜路268号2楼(近地铁9，12号线嘉善路2，4号出口),10465,7969,1973,捞王锅物料理(肇嘉浜路店),90,139,370,63
西藏北路166号大悦城F8层804号,10488,4185,3957,半山小馆(大悦城店),261,102,1713,372
长宁路1018号龙之梦购物中心8层,10559,4102,4077,弄堂里(龙之梦长宁店),381,73,1622,377
愚园路68号晶品中心6楼6-12m(常德路),10551,4731,4253,WIN HOUSE(静安店),188,133,1154,225
静安寺愚园路68号5楼5-015-02号,10566,6646,2842,富山面家(晶品店),77,68,849,152
浦东南路1085号华申大厦3楼(近新梅广场),10608,5529,3115,洞子张老匠火锅(浦东店),280,124,1347,337
上南路1216号(近昌里路三钢里),10620,8391,1726,捞王锅物料理(浦东昌里店),102,135,331,70
华山路2038号百联徐汇商业广场3层,10640,3793,4029,外婆家(百联徐汇商业广场店),520,64,1895,403
天钥桥路580号星游城5层,10653,5038,3503,塔哈尔(星游城店),219,85,1540,351
天钥桥路93-3号(近美罗城),10675,5365,3274,粉面桃花土豆粉(天钥桥路店),205,28,1517,314
愚园路68号晶品4层,10706,7555,2259,鱼非鱼(晶品店),139,113,634,119
茅台路179号金虹桥国际中心3层,10711,4212,3979,稻香(金虹桥国际中心店),470,94,1605,445
南京西路2-68号新世界城9楼(人民广场地铁站),10787,6303,3101,麻小麻辣诱惑(人民广场店),159,119,1032,189
平武路128号,10791,7868,2205,来伊份(平武路店),76,42,550,92
肇嘉浜路1111号美罗城B区B1层,10909,2487,4639,七叶和茶(美罗城店),241,52,3098,444
大连路555号(近昆明路),11032,5038,3467,唐宫膳(虹口店),282,116,1256,257
肇嘉浜路1111号美罗内街1层,11054,5832,4040,CRAZYONES西班牙海鲜饭(美罗城店),91,114,960,131
徐家汇路618号日月光中心广场徐家汇区5层,11066,4693,4502,百合福·嘉之会炉端烧日料放题(日月光店),230,305,1386,255
共和新路1878-2008号大宁国际商业广场3层(近大宁路),11104,6192,3515,伊秀寿司(大宁国际商业广场店),187,110,1001,209
张杨路620号中融恒瑞大厦六层(近南泉北路),11161,6831,3343,海底捞火锅(张杨路店),127,133,759,101
政通路189号万达商业广场特力时尚汇4楼409B号铺(国宾路政通路交叉口),11175,6871,2888,塔哈尔(五角场店),162,89,1027,227
肇嘉浜路288号(近大木桥路),11189,3495,3320,王朝大酒店(徐汇店),666,161,1640,541
淞沪路8号百联又一城4楼S4-T25室,11196,6007,3278,Mr Nice好好先生餐厅(五角场店),376,125,1263,272
黄兴路2188号合生汇L4层,11226,8195,2132,桂满陇-十里风荷(合生汇店),217,86,548,134
巨鹿路805号(近富民路),11231,3281,4183,萤七人间 people 7,128,180,1543,197
凯旋路1456号1座(地铁3/4/10号线虹桥路站1号口出),11269,8623,1988,捞王锅物料理(凯旋路店),107,134,480,71
上南路168号世博源1区L1层1L105-06,11285,5391,3740,聚蟹座(世博源店),293,178,1519,342
浙江中路221号(福州路),11335,4652,4024,哈灵面馆(浙江中路店),384,34,1846,429
西藏中路268号上海来福士广场4楼,11339,5142,3667,一笼小确幸(上海来福士广场店),294,88,1869,367
淮海东路99号6楼(近西藏南路),11391,5354,3924,上海1号私藏菜(黄浦店),340,142,1464,308
西江湾路388号龙之梦购物中心B座5层,11539,6607,3802,耶里夏丽(龙之梦购物中心虹口店),126,97,877,127
宜山路455号光启城时尚购物中心5层,11550,7263,3034,青花椒秘制烤鱼(光启城时尚购物中心店),142,93,926,185
长寿路155号巴黎春天6层L608A室(近陕西北路),11650,8974,1957,哥老官重庆美蛙鱼头(长寿路四哥店),171,140,455,93
南京西路1788号1788国际中心1层,11697,8663,2389,小三宝火锅(1788国际中心店),62,149,527,56
万航渡路1号环球世界大厦2楼(愚园路地铁2、7号线静安寺站1号出口),11723,7639,2981,重庆高老九火锅(静安寺店),109,130,842,152
天钥桥路131号永新坊B1层,11731,2399,4718,查餐厅(永新坊店),2017,83,2181,416
南丹东路108号2楼(天钥桥路),11876,7002,3426,辣府(徐家汇店),277,148,928,243
天钥桥路133号永新坊步行街2楼(近辛耕路),11903,6683,3398,蜀府(徐家汇店),199,95,1416,205
徐家汇路618号日月光中心广场徐家汇区2层,11914,5779,4156,很高兴遇见你(日月光店),219,104,1466,294
四川北路2211号天鹅宾馆3楼(近虹口体育场站),11918,6662,3425,四川香天下火锅(虹口店),303,136,1212,316
陕西南路35号红房子2楼(近长乐路),11966,4786,5000,Mo-Mo牧场(陕南牧场),206,157,1712,262
长寿路468号四层(近常德路),11970,6578,3564,海底捞火锅(长寿路店),112,127,703,78
长宁路1018号龙之梦购物中心8楼,12010,5478,4585,南京大牌档(中山公园龙之梦店),270,67,1407,270
金科路2889号长泰广场东区B1层,12023,9315,1775,鱼非鱼(长泰广场店),227,105,548,158
一二八纪念路988弄万达广场3层(近共康路地铁站),12127,4836,4193,潮鸽有饭·亚洲土地(万达广场宝山店),493,94,2096,507
瑞金南路1号海兴广场3层,12182,7446,2834,上海1号私藏菜(卢湾店),212,153,1126,225
长宁路1018号龙之梦购物中心蓝中庭6层6048号,12336,5592,4052,新辣道鱼火锅(龙之梦购物中心店),380,111,1877,434
东方路796号（近张杨路）96广场2楼(近张杨路),12409,4905,4412,广州蕉叶(96广场店),295,129,1487,289
复兴中路soho复兴广场B2层,12458,8649,2633,富山面家(soho复兴广场店),88,68,911,177
陆家嘴西路168号正大广场10层,12499,5026,3030,俏江南(正大广场店),333,199,1514,385
共和新路1878-2008号大宁国际商业广场9座3楼(近大宁路),12513,4914,3857,PANKOO釜山料理(大宁国际商业广场店),276,98,1728,380
黄兴路2228号上海合生国际广场3F-045室,12555,9835,1933,哥老官重庆美蛙鱼头(五角场合生汇六哥店),226,132,470,91
陆家嘴西路168号正大广场2层,12583,8359,3232,耶里夏丽(正大广场店),201,96,667,124
南京西路698号4楼(青海路),12596,5595,4525,巴蜀隆门火锅-zei成都范儿火锅(南京西路店),295,121,1835,346
一二八纪念路988弄万达广场4层(近共和新路),12629,10146,1602,望湘园(宝山万达店),172,94,575,134
南丹路169号(近文定路),12678,6733,2948,小肥羊(南丹路店),212,97,1281,226
虹桥路1号港汇广场6楼603B-C,12818,3028,5607,港丽餐厅(港汇店),247,111,2082,274
陆家嘴西路168号正大广场9楼(近东方明珠),13048,3398,4051,上海小南国(正大广场店),269,203,1299,247
陆家嘴环路1000号恒生大楼46楼(近银城中路),13077,6710,4111,柚子(陆家嘴店),406,315,1508,342
长宁路1018号龙之梦购物中心6层,13167,6656,4616,西贝莜面村(龙之梦长宁店),170,88,1470,255
长宁路1018号龙之梦购物中心5层,13220,4233,4257,望湘园(龙之梦长宁店),193,84,1689,217
四川北路1350号利通广场303单元,13225,5927,4950,星怡会(四川北路店),291,98,1734,323
愚园路280号一二层(近乌鲁木齐北路),13257,6342,4352,Mr Nice好好先生餐厅(静安寺店),327,105,1848,388
天钥桥路93号3楼(近肇嘉浜路),13363,7561,3140,花开藤蔓重庆火锅(徐家汇店),432,130,1749,481
徐家汇路618号(日月光中心广场泰康区1层CG07),13373,6628,5021,BLACK MAGIC CHOCOLATE(日月光店),149,56,1402,173
吴江路269号湟普美食汇3楼(近泰兴路),13403,7326,4495,伊秀寿司(吴江路店),131,103,1269,182
陆家浜路1390号2楼(近制造局路),13477,8868,2210,小肥羊(陆家浜店),228,99,1105,230
豫园路115号豫园(近九曲桥),13573,7600,2812,绿波廊(豫园路店),340,153,1291,337
武宁路101号IMAGO我格广场5层(曹杨路地铁站),13630,9238,2449,上上谦串串香火锅(IMAGO我格广场店),320,112,1253,370
南京西路2-68号新世界城9层,13658,5891,4841,70后饭吧(新世界城店),465,74,2007,454
西江湾路388号龙之梦购物中心B座2层,13801,5011,5505,外婆家(龙之梦购物中心虹口店),438,67,2385,462
陆家嘴西路168号正大广场西区6层(近东方明珠),13834,6624,4755,炉边情谈(正大广场店),263,158,1809,383
曹杨路555号汇融天地401.402.403(白玉路),14000,10152,2867,红辣椒(曹杨店),109,114,734,138
长宁路1018号龙之梦购物中心7层,14010,6699,4408,锅内锅外(长宁龙之梦店),400,95,2032,471
东诸安浜路103号维景酒店公寓1-2楼(近镇宁路),14277,5972,4130,唐宫海鲜舫(维景店),304,120,1273,276
淞沪路8号百联又一城购物中心6层(近江湾体育场地铁站),14291,6591,5235,南京大牌档(百联又一城店),290,65,1845,330
张扬路3611号金桥国际商业广场1座B1层3-40,14481,11563,2041,彩泥·云南菜-孔雀餐厅(金桥国际广场店),162,93,580,135
愚园路68号晶品购物广场LG1、6楼(近常德路),14578,5957,5356,稻香(静安店),601,95,2118,546
淮海中路282号香港广场北座3层,14570,6904,5595,南京大牌档(香港广场店),212,67,1564,295
黄兴路1800号东方蓝海国际广场3号楼B1层(近国顺东路),14637,8811,4184,好山海鲜&烧烤自助餐,229,226,1175,238
武定路1052号(胶州路口，7号线昌平路站3号出口),14753,12528,1766,捞王锅物料理(静安店),68,134,333,58
上南路1152-2号(三钢里)昌里路口(地铁8号线耀华路站),15053,10532,3438,青花椒砂锅鱼(三钢里店),123,93,822,138
南京东路829号百联世茂五楼(人民广场地铁站),15238,9528,3521,掌柜的店纯朴中原菜(百联世茂店),272,79,1554,363
共和新路2008号大宁国际广场515、516室,15253,11387,2819,西堤厚牛排(上海大宁国际店),171,163,706,170
梅川路1412号梅川路步行街内(近真光路),15369,10807,3181,嗨锅(梅川路总店),193,119,983,205
天目西路547号联通国际大厦内(近长安路),15425,6612,4646,全聚德(闸北店),576,130,2421,634
兴业路123弄1号楼3单元,15601,7673,5789,云海肴云南菜(新天地店),162,107,1707,270
张杨路601号浦东国际食品城5楼(近南泉北路),15637,3340,5139,辛香汇(浦东店),360,70,1898,311
南京西路1856号聚安大厦3楼(近乌鲁木齐北路),15711,8687,3907,上海1号私藏菜(静安寺店),316,149,1531,301
邯郸路600号万达商业广场B1城中城A18-3号(近淞沪路),15841,6284,6343,广州蕉叶(五角场万达广场店),454,122,2247,510
城中路162号罗宾森广场一楼,15987,10469,3931,必胜客(嘉定顶峰店),164,76,1164,212
西江湾路388号龙之梦购物中心A座6层,16048,10819,3226,57度湘(龙之梦购物中心虹口店),331,116,1389,283
兴义路48号新世纪广场B座一楼靠近娄山关路,16085,10078,3791,荣新馆(2号店),245,359,1055,215
南京西路2-68号新世界城9层,16085,7825,5659,韩膳宫料理(新世界城店),254,91,2005,340
邯郸路608弄50号,16114,10802,3573,肯德基(万达店),137,27,1284,206
天山路762号巴黎春天2层,16403,10143,4435,耶里夏丽(巴黎春天天山店),110,95,1107,123
华江路848号江桥万达广场百货楼5楼5001铺位(金运路地铁站东),16463,8934,4680,多伦多海鲜自助餐厅(江桥万达店),392,108,1957,500
淮海中路988号3楼(近陕西南路),16487,10078,4049,查厘士(黃金世界店),326,83,1653,381
吴中路1100号(近万源路),16572,5685,3786,海底捞火锅(吴中路店),99,105,895,96
徐家汇路618号日月光中心广场徐家汇区4层,16625,8689,5872,天辣绿色时尚餐厅(日月光中心广场店),195,106,1599,269
漕溪北路339号百脑汇5层,16998,8910,5112,五月罗马海鲜自助餐厅(百脑汇店),625,121,1883,468
虹桥路1446号古北湾大酒店3楼(近古北路),17177,7119,6236,初花,254,400,1809,307
淮海中路300号上海K11购物艺术中心4层,17324,9477,5482,HomeThai(上海K11艺术中心店),324,147,1676,365
西藏中路268号上海来福士广场B1楼(近福州路),17742,6087,7691,食之秘(来福士广场店),371,54,3013,485
淮海中路138号上海广场4层(近普安路),17849,5618,5536,韩膳宫料理(上海广场店),210,77,2321,350
浦东商城路889号B3栋(近地铁2号线东昌路站，9号线商城路站),17871,9103,6505,拉亚汉堡经典餐厅(商城路店),239,100,1753,270
金陵东路569号汇都国际广场3楼(金陵东路云南南路口，地铁八号线大世界站二号出口),17837,13339,3603,就是泰Just Thai泰式火锅(金陵东路店),122,160,670,103
中山西路2006号,17987,9438,6349,拉亚汉堡经典餐厅(宜山路店),238,95,1661,301
南丹东路118号,17995,14199,2428,鱼非鱼(徐家汇店),244,116,913,211
牡丹江路1255号安信商业广场3层302室,18548,14121,2841,红辣椒(安信商业广场店),130,106,676,126
长宁路1018号龙之梦购物中心黄中庭8层,19224,6493,6575,豆捞坊(龙之梦购物中心店),232,104,2023,281
南丹东路106号(近天钥桥路),19477,11266,5053,耶里夏丽(南丹店),121,86,1529,174
徐家汇路618号日月光中心广场泰康区4层05号,20260,12022,4978,Mr Nice好好先生餐厅(日月光中心广场店),574,122,2145,541
西藏中路500号第一百货8楼(大上海电影院旁),21191,8598,7984,三宝粥铺(南京东路店),372,45,3632,605
南京西路258世茂商都3楼(近新昌路),21303,8345,8640,南京大牌档(人民广场世茂店),463,67,3222,633
漕溪路126号宜家家居2楼(近中山西路),21356,4635,8049,宜家餐厅(漕溪路店),149,59,2919,241
南京东路800号东方商厦9层(近西藏中路),21785,9453,8069,新白鹿餐厅(东方商厦店),496,64,3147,620
徐家汇路168号日月光中心4楼泰康区,22140,13304,5897,宋记香辣蟹(日月光中心广场店),346,120,2157,436
西江湾路388号虹口凯德龙之梦购物中心A座4楼(近虹口足球场),22332,7837,7615,绿茶(虹口龙之梦店),1082,68,4659,1134
九江路399号华盛大厦5楼(近山西南路),22353,8458,7060,渝信川菜(华盛店),278,101,2335,371
共和新路1998号大宁国际11栋4楼,22896,9503,7353,汉泰中泰融合餐厅(大宁店),487,103,2817,552
西藏北路166号大悦城南区8层,22908,7166,9551,外婆家(大悦城店),738,66,4685,767
华山路2038号百联徐汇4楼,23081,13479,6450,查厘士(徐汇百联店),399,88,2300,453
思南路30号(淮海中路南昌路间),23295,4218,9148,查餐厅(思南路店),4940,81,4279,706
富民路271号(近长乐路),23907,6458,7782,保罗酒楼,703,105,3566,660
淮海中路999号环贸iapm商场3层(近陕西南路),24812,8339,9086,稻香(环贸iapm商场店),1394,97,4654,1339
南京东路299号宏伊国际广场5层(河南中路路口),25323,17594,5026,泰妃殿(宏伊国际广场店),448,99,1826,429
南京东路819号百联世茂国际广场6楼(近西藏中路),25796,12235,9232,韩膳宫料理(百联世茂店),401,86,3424,502
东方路918号(近向城路),26030,21068,3779,耶里夏丽(东方店),167,93,899,117
金陵东路569号汇都国通大厦3楼306单元(近西藏南路),26319,19714,4807,哥老官重庆美蛙鱼头(人民广场二哥店),372,141,1196,230
肇嘉浜路879号(近宛平南路),26541,8549,9450,三人行骨头王火锅(徐汇总店),205,85,3689,359
西江湾路388号龙之梦购物中心A座B2层,27345,18542,5968,鱼非鱼(龙之梦购物中心店),408,110,1999,428
南京东路819号百联世茂国际广场5层(近西藏中路),27907,19606,5900,彩泥·云南菜-梯田餐厅(百联世茂南京东路店),295,94,1758,348
政通路218号4楼(近五角场),30645,23639,5106,耶里夏丽(五角场店),213,90,1467,220
长宁路1018号龙之梦购物中心8层,30773,17114,9026,桂满陇-南宋御街(龙之梦长宁店),746,84,3128,759
西江湾路388号龙之梦购物中心A座6层,32410,23628,5697,上上谦串串香火锅(虹口龙之梦店),470,118,2133,482
金陵东路569号汇都国际2楼(近西藏南路),32693,14048,12789,三宝粥铺(金陵东路一号店),440,48,4730,686
浦东南路999号新梅联合广场B座4层401B,33767,23779,6045,上上谦串串香火锅(新梅联合广场店),638,115,2633,671
金陵东路500号亚龙国际广场4层(近西藏中路),38462,6828,11201,辛香汇(亚龙国际广场店),503,68,3798,462
南京西路2-88号新世界城5F,20546,7033,5417,西堤厚牛排(上海新世界店),174,146,2147,277
西江湾路388号龙之梦购物中心6层04号,18042,14783,2473,哥老官重庆美蛙鱼头(虹口龙之梦五哥店),193,137,498,95
陆家嘴西路168号正大广场7层,23560,6492,7662,广州蕉叶(正大广场店),464,116,2464,399
淮海东路99号新尚生活广场3F-E1(淮海东路边电梯直达3楼),8733,3851,3362,单双号嗨啤烧烤串吧(淮海东路店),207,98,1092,221
愚园路68号晶品4层,24257,11219,9178,宴遇(晶品店),395,145,2905,560
南京东路800号东方商厦9楼903号(近西藏中路),7017,3457,2528,西贝莜面村(上海南京东路店),114,88,761,157
南泉北路528号新大陆广场北楼4层,14120,6716,4372,五月罗马海鲜自助餐厅(八佰伴店),648,121,1863,521
长宁路1018号龙之梦购物中心5层,20219,13987,3921,上上谦串串香火锅(龙之梦长宁店),466,115,1448,397
淮海中路845号(近茂名南路),7313,1771,1964,红房子西菜馆(淮海店),334,191,1504,441
延安西路1033号(近昭化路),13085,5999,4502,三宝粥铺(二号店延安西路店),286,43,1913,385
东方路1535号202-205室(浦建路口),11080,4004,4239,西贝莜面村(上海东方路店),147,88,1393,201
长宁路1018号龙之梦购物中心6层,10904,8714,1480,哥老官重庆美蛙鱼头(长宁龙之梦七哥店),209,134,393,108
金陵东路500号亚龙国际广场5层(近8号线大世界站2号出口),23450,14129,6824,重庆高老九火锅(人民广场店),289,132,1893,315
淞沪路151号中环国际大厦5楼(近政通路),13377,8231,3409,四川香天下火锅(五角场店),354,132,1089,294
中山北路3300号月星环球港4楼L4059号商铺,14997,8629,4779,天辣绿色时尚餐厅(月星环球港店),221,113,1141,227
天钥桥路386号3楼(腾飞大厦对面),11924,8087,2626,重庆高老九火锅(徐家汇店),190,129,852,169
本溪路23号,6715,5410,962,捞王锅物料理(控江店),44,133,263,37
福州路666号华鑫海欣大厦1楼(近广西北路口),6716,2631,2789,肥仔文澳门猪骨煲(人民广场店),147,113,999,150
复兴中路soho复兴广场1层(新天地10号线/13号线5号出口),6730,3189,2410,桥底辣蟹(soho复兴广场店),212,402,789,130
天山路341号缤谷文化休闲广场西座5层517单元,6730,3421,2151,竹若金枪鱼(缤谷广场店),255,265,719,184
共和新街4985号(宝山金街，万达广场招商银行旁边),6735,4594,1405,木屋烧烤(宝山万达店),141,84,496,99
广元路196号甲(近天平路),6759,806,1767,新利查西菜馆(广元路店),254,63,1253,269
世纪大道8号上海国金中心内LG2层54号(近陆家嘴东路),6764,2475,2368,金牌外婆家(上海国金中心店),360,96,1238,323
西江湾路388号龙之梦购物中心A座5层04-05号,6767,3618,1916,西堤厚牛排(上海虹口龙之梦店),158,156,839,236
桂林路400号(农业银行旁),6776,3867,1778,洞子张老匠火锅(桂林路店),180,128,756,195
真光路1288号百联中环购物广场A区4层,6778,3592,2365,涌上外婆桥(百联真光路店),68,75,654,99
西江湾路388号(龙之梦购物中心A座6层620号),6696,2386,2459,尚一汤(虹口龙之梦店),247,119,1284,320
吴江路169号4季坊商业街1楼113单元,6596,2297,2637,Awfully Chocolate(四季坊店),91,50,848,105
淮海中路755号新华联大厦3层,6495,3766,2098,牛new寿喜烧(淮海中路店),77,139,502,52
东江湾路454号(近四川北路),5997,3856,1270,上海虾满堂(虹口足球场店),209,176,527,135
伟德路8号,5914,3229,1728,AGOGO  Kitchen & Bar(五角场店),149,121,664,144
国定路428号(复旦大学东门对面),5795,3522,1745,大馥 · 炭火烧肉屋(新五角场店),80,148,392,56
陆家嘴西路168号正大广场8层,5709,1655,2479,鹿港小镇(正大广场店),206,97,1127,242
中山北路2212号1-4楼(近镇坪路地铁站),5614,1850,2477,伊祥·敦煌楼清真主题餐厅(中山北路店),165,64,920,176
都市路5001号仲盛世界商城4层(近莘庄地铁南广场),5545,2103,2009,避风塘(莘庄仲盛店),301,81,886,193
中山北路3300号环球港3层(近地铁4号线金沙江路站),5491,2923,1835,顺风港湾(环球港店),143,150,494,96
中山北路3300号环球港花园大厅3层,5437,3248,1667,左庭右院鲜牛肉火锅(环球港店),101,132,356,65
沪南路2420号百联东郊购物中心3楼301号商铺(御桥地铁站),5438,3740,1032,和记小菜(百联东郊店),128,107,414,124
一二八纪念路988弄万达广场4层(近共和新路),5437,2308,1846,东北风(万达广场宝山店),149,62,898,236
南京东路300号恒基名人购物中心4层(近南京东路地铁站2号口),5454,2024,2061,融合马来西亚餐厅(恒基名人购物中心店),181,99,991,196
徐家汇路618号日月光中心广场泰康区B2层,5456,1831,1703,锅事汇麻辣香锅(日月光中心广场店),285,53,1304,332
武夷路351号D1(近定西路),5459,1241,2519,阿久,190,128,1004,169
长乐路205号(茂名南路),5461,2986,1827,AMANDA餐厅(长乐路店),69,346,474,105
一二八纪念路988弄1号万达广场4楼413号铺(近共康路地铁站),5466,2017,1555,蜀江烤鱼(宝山万达店),516,97,1039,337
张杨路3611号金桥国际商业广场8座4层,5465,2656,1627,川食公馆(金桥店),220,95,781,181
南京西路388号仙乐斯广场3楼(黄陂北路口),5466,3481,1524,王品牛排(仙乐斯店),45,389,355,59
西藏北路166号大悦城南区8层,5484,1879,1959,避风塘(大悦城店),312,88,1097,237
鹤庆路900号碧江广场3号楼2层,5489,3856,1212,渔家谣鱼火锅(碧江广场店),83,95,287,51
徐家汇路618号日月光中心广场徐家汇区2层05号,5503,2727,2083,食索SALE&PEPE(日月光),67,178,535,91
金陵东路500号亚龙国际广场2层(近8号线大世界站2号出口),5504,3804,1300,红盔甲(人民广场店),66,192,287,47
安远路526号近胶州路口(近胶州路),5507,2969,1754,又见鱼(安远路旗舰店),92,98,597,95
广元西路60号裙房(近华山路),5512,2950,1718,潮州府砂锅粥(广元西路店),141,132,568,135
徐家汇路618号日月光中心广场徐家汇区4层,5519,2050,2265,避风塘(日月光店),169,83,901,134
徐家汇路618号日月光中心广场1楼F02室,5524,2599,2070,辻利TSUJIRI(日月光中心广场店),64,37,654,137
长宁路1018号龙之梦购物中心7层,5538,1109,1928,一茶一坐台式融合料理(龙之梦长宁店),174,70,1326,198
张杨路501号第一八佰伴7层,5545,3344,1682,明泰谷泰国休闲餐厅(第一八佰伴店),69,130,401,49
陆家嘴西路168号正大广场东区8层04-1号(近东方明珠),5557,891,1227,渝乡人家(陆家嘴店),157,103,875,206
陆家嘴西路168号正大广场1层,5551,2672,2187,WINHOUSE(正大广场店),80,129,534,78
金桥路金桥国际商业广场4层(近张杨路),5558,2021,1803,苏武牧羊(金桥国际广场店),281,81,1157,296
定西路794号(近延安西路),5563,1359,2387,小黑蚝情(定西路店),258,133,1103,256
淮海中路99号大上海时代广场6楼602(龙门路),5576,1923,2650,石板街(大上海时代广场店),92,104,799,112
共和新路3388号汇客美食广场二楼永鼎大厦2楼(近大润发),5592,3406,1258,洞子张老匠火锅(共和新路店),149,117,622,157
张扬路3611号金桥国际商业广场3座3层306号,5596,4181,916,鱼乐水产(金桥国际广场店),134,141,282,83
真光路1288号百联中环购物广场A区4层,5598,3507,1336,望湘园(中环店),110,82,548,96
愚园路132号(近胶州路),5605,1408,1748,汉堡王(静安店),82,29,807,90
大华路44号3F(近新村路),5602,4234,963,享江南,59,103,283,63
邯郸路600号(第一食品商店2楼),5627,1615,1761,小杨生煎(五角场食品一店),35,11,783,82
大华三路81号美隆广场,5633,2546,1870,很久以前羊肉串(大华三路店),172,105,862,183
打浦路15号(铂尔曼大酒店49楼),5627,3336,1556,芥末日本料理(打浦路铂尔曼旗舰店),162,351,457,116
浦东张杨路500号时代广场7F(浦东南路口),5643,2619,1165,王品牛排(上海张杨店),17,312,320,58
汶水东路351号1层329-331室,5652,3512,1311,麻省理功-深海烤鱼(大柏树店),125,86,561,143
长乐路400号锦江旅游大厦2楼(近茂名南路),5647,3495,1642,万岛日本料理(锦江店),106,379,324,81
莘庄都市路5001号仲盛购物中心5楼,5670,4050,1137,西堤厚牛排(莘庄仲盛店),80,162,329,74
蒙自路169号智造局内(徐家汇路蒙自路口),5677,2979,1949,崔家木炭烤肉(蒙自路店),98,87,549,102
衡山路308号(近高安路),5705,1538,1872,衡山小馆(衡山路店),192,100,908,199
天钥桥路580号星游城4层,5726,2427,2089,鼎玖重庆老火锅(星游城店),224,110,802,184
南京东路719号,5733,1589,1914,新雅粤菜馆(南京东路店),251,125,881,247
张杨路601号浦东国际美食城二楼(近八佰伴),5746,3343,1444,冰火名家烤全鱼(张杨路店),239,86,577,143
西江湾路388号龙之梦购物中心A座5层,5757,2290,1959,避风塘(虹口龙之梦店),349,88,934,224
